#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds
1243	TCONS_00024297	chr16	+	86320032	86326993	86326993	86326993	3	86320032,86324270,86325133,	86320155,86324350,86326993,
1243	TCONS_00024494	chr16	+	86337503	86338079	86338079	86338079	2	86337503,86337940,	86337590,86338079,
1243	TCONS_00024277	chr16	-	86365455	86371167	86371167	86371167	5	86365455,86366564,86367293,86369283,86370966,	86366284,86366650,86367513,86369478,86371167,
1243	TCONS_00024279	chr16	-	86366564	86372267	86372267	86372267	4	86366564,86367293,86370966,86371287,	86366650,86367513,86371167,86372267,
1245	TCONS_00024768	chr16	-	86508050	86532172	86532172	86532172	4	86508050,86523869,86524458,86532029,	86510805,86524119,86524610,86532172,
1245	TCONS_00024240	chr16	-	86508130	86542466	86542466	86542466	4	86508130,86511491,86512310,86542260,	86510805,86511657,86512362,86542466,
1245	TCONS_00024769	chr16	-	86508144	86511599	86511599	86511599	3	86508144,86510261,86511491,	86509630,86510805,86511599,
1245	TCONS_00024770	chr16	-	86510318	86542319	86542319	86542319	2	86510318,86542260,	86510805,86542319,
1245	TCONS_00025087	chr16	-	86513746	86519552	86519552	86519552	2	86513746,86519237,	86515306,86519552,
1245	TCONS_00024241	chr16	-	86521270	86542466	86542466	86542466	4	86521270,86523869,86524458,86542260,	86523338,86524119,86524610,86542466,
1245	TCONS_00024771	chr16	-	86521315	86532172	86532172	86532172	4	86521315,86523869,86524458,86532029,	86523338,86524119,86524610,86532172,
1245	TCONS_00024772	chr16	-	86521318	86532116	86532116	86532116	2	86521318,86532029,	86524610,86532116,
1245	TCONS_00024307	chr16	-	86521323	86524485	86524485	86524485	2	86521323,86524458,	86524119,86524485,
1246	TCONS_00024495	chr16	+	86716080	86730049	86730049	86730049	2	86716080,86729778,	86716331,86730049,
1246	TCONS_00024897	chr16	+	86716080	86730049	86730049	86730049	2	86716080,86729778,	86716378,86730049,
1246	TCONS_00024496	chr16	+	86716996	86730051	86730051	86730051	2	86716996,86729778,	86717180,86730051,
1246	TCONS_00024497	chr16	+	86750478	86768482	86768482	86768482	3	86750478,86751865,86768431,	86750648,86752010,86768482,
1246	TCONS_00024773	chr16	-	86754184	86755600	86755600	86755600	2	86754184,86755370,	86754606,86755600,
1246	TCONS_00025088	chr16	-	86754206	86755601	86755601	86755601	2	86754206,86755301,	86754606,86755601,
1246	TCONS_00025089	chr16	-	86754206	86755601	86755601	86755601	2	86754206,86755370,	86754802,86755601,
1246	TCONS_00024280	chr16	-	86754290	86755565	86755565	86755565	2	86754290,86755370,	86754609,86755565,
1247	TCONS_00024499	chr16	+	86773463	86775053	86775053	86775053	2	86773463,86775010,	86774795,86775053,
1248	TCONS_00024774	chr16	-	86962016	86964962	86964962	86964962	2	86962016,86964794,	86963394,86964962,
1249	TCONS_00024500	chr16	+	87152784	87153455	87153455	87153455	3	87152784,87153129,87153305,	87152998,87153197,87153455,
1249	TCONS_00024775	chr16	-	87157904	87158268	87158268	87158268	2	87157904,87158243,	87158129,87158268,
1250	TCONS_00024776	chr16	-	87172048	87188136	87188136	87188136	3	87172048,87172816,87187943,	87172161,87172960,87188136,
1250	TCONS_00024298	chr16	+	87245727	87260023	87260023	87260023	3	87245727,87246491,87258960,	87245818,87246771,87260023,
1251	TCONS_00025090	chr16	-	87306765	87326034	87326034	87326034	2	87306765,87325289,	87306990,87326034,
1251	TCONS_00025091	chr16	-	87306765	87326034	87326034	87326034	3	87306765,87324324,87325289,	87306990,87324403,87326034,
1251	TCONS_00024899	chr16	+	87351110	87351640	87351640	87351640	2	87351110,87351462,	87351281,87351640,
1251	TCONS_00024900	chr16	+	87351110	87351640	87351640	87351640	2	87351110,87351462,	87351328,87351640,
1252	TCONS_00024257	chr16	+	87527792	87549236	87549236	87549236	4	87527792,87537417,87539787,87549121,	87527841,87537593,87539992,87549236,
1252	TCONS_00024903	chr16	+	87528995	87540180	87540180	87540180	4	87528995,87530595,87537417,87539879,	87529319,87530771,87537593,87540180,
1252	TCONS_00024501	chr16	+	87529157	87552440	87552440	87552440	5	87529157,87530595,87537417,87551251,87552390,	87529319,87530771,87537593,87551384,87552440,
1252	TCONS_00024502	chr16	+	87537320	87549539	87549539	87549539	2	87537320,87549121,	87537593,87549539,
1253	TCONS_00024503	chr16	+	87615693	87618184	87618184	87618184	2	87615693,87617924,	87615764,87618184,
1254	TCONS_00024778	chr16	-	87806996	87811910	87811910	87811910	2	87806996,87811473,	87807195,87811910,
1254	TCONS_00024779	chr16	-	87807002	87812948	87812948	87812948	3	87807002,87811473,87812592,	87807195,87811606,87812948,
1254	TCONS_00024504	chr16	+	87807654	87808766	87808766	87808766	2	87807654,87808450,	87807914,87808766,
1257	TCONS_00024780	chr16	-	88143565	88148142	88148142	88148142	2	88143565,88148119,	88144245,88148142,
1258	TCONS_00024783	chr16	-	88212560	88220293	88220293	88220293	3	88212560,88217949,88218772,	88217186,88218690,88220293,
1258	TCONS_00025094	chr16	-	88214352	88218696	88218696	88218696	2	88214352,88217949,	88217186,88218696,
1258	TCONS_00024785	chr16	-	88214869	88220350	88220350	88220350	2	88214869,88219677,	88217186,88220350,
1258	TCONS_00024784	chr16	-	88214869	88219060	88219060	88219060	2	88214869,88217302,	88217186,88219060,
1258	TCONS_00024904	chr16	+	88216426	88220350	88220350	88220350	2	88216426,88218778,	88218696,88220350,
1258	TCONS_00024905	chr16	+	88217949	88220293	88220293	88220293	2	88217949,88218766,	88218684,88220293,
1258	TCONS_00024508	chr16	+	88218474	88220609	88220609	88220609	3	88218474,88218778,88219424,	88218696,88219203,88220609,
1258	TCONS_00024509	chr16	+	88219138	88219657	88219657	88219657	2	88219138,88219414,	88219193,88219657,
1258	TCONS_00024510	chr16	+	88219180	88220350	88220350	88220350	2	88219180,88219416,	88219193,88220350,
1258	TCONS_00024511	chr16	+	88227738	88228689	88228689	88228689	3	88227738,88228355,88228672,	88228117,88228471,88228689,
1258	TCONS_00024512	chr16	+	88277182	88279261	88279261	88279261	2	88277182,88278484,	88277204,88279261,
1265	TCONS_00024232	chr16	+	89225627	89230083	89230083	89230083	4	89225627,89226115,89226623,89229529,	89225798,89226289,89227967,89230083,
1266	TCONS_l2_00010365	chr16	-	89262174	89268059	89268059	89268059	9	89262174,89263705,89264529,89264849,89265059,89265430,89265820,89266120,89267669,	89262713,89263817,89264744,89264958,89265205,89265599,89265975,89266224,89268059,
1266	TCONS_l2_00010364	chr16	-	89262174	89267575	89267575	89267575	7	89262174,89263705,89264529,89264849,89265059,89265820,89266120,	89262713,89263817,89264744,89264958,89265599,89265975,89267575,
1266	TCONS_l2_00010363	chr16	-	89262174	89264450	89264450	89264450	2	89262174,89263705,	89262713,89264450,
1266	TCONS_l2_00010366	chr16	-	89262208	89267704	89267704	89267704	8	89262208,89263705,89264529,89264849,89265059,89265820,89266120,89267669,	89262713,89263817,89264744,89264958,89265599,89265975,89266224,89267704,
1266	TCONS_l2_00010367	chr16	-	89262749	89267436	89267436	89267436	6	89262749,89263705,89264529,89264849,89265059,89265430,	89262794,89263817,89264744,89264958,89265205,89267436,
1266	TCONS_l2_00010489	chr16	-	89262801	89264585	89264585	89264585	2	89262801,89264529,	89263817,89264585,
1266	TCONS_l2_00009900	chr16	+	89314223	89314707	89314707	89314707	2	89314223,89314610,	89314410,89314707,
1268	TCONS_00024914	chr16	+	89557725	89565673	89565673	89565673	2	89557725,89565217,	89557794,89565673,
1268	TCONS_00024522	chr16	+	89557733	89565716	89565716	89565716	2	89557733,89564493,	89557794,89565716,
1269	TCONS_00024915	chr16	+	89748721	89752704	89752704	89752704	2	89748721,89752301,	89748904,89752704,
1269	TCONS_00024916	chr16	+	89748721	89752704	89752704	89752704	3	89748721,89752076,89752301,	89748904,89752167,89752704,
1270	TCONS_00024918	chr16	+	89883184	89894373	89894373	89894373	2	89883184,89894072,	89884946,89894373,
1270	TCONS_00024919	chr16	+	89883570	89889071	89889071	89889071	2	89883570,89888640,	89884946,89889071,
1271	TCONS_l2_00010436	chr16	+	89978911	89981576	89981576	89981576	2	89978911,89979639,	89979053,89981576,
1271	TCONS_l2_00010376	chr16	-	89979189	89983349	89983349	89983349	2	89979189,89981310,	89980855,89983349,
1271	TCONS_l2_00010377	chr16	-	89979402	89983331	89983331	89983331	2	89979402,89980604,	89980550,89983331,
1271	TCONS_l2_00010378	chr16	-	89980156	89980898	89980898	89980898	3	89980156,89980762,89980887,	89980674,89980807,89980898,
1271	TCONS_l2_00010379	chr16	-	89980364	89981911	89981911	89981911	2	89980364,89981176,	89981068,89981911,
1271	TCONS_l2_00010380	chr16	-	89980370	89981405	89981405	89981405	3	89980370,89980967,89981398,	89980774,89981104,89981405,
1271	TCONS_l2_00010381	chr16	-	89980928	89981641	89981641	89981641	2	89980928,89981104,	89981024,89981641,
1273	TCONS_l2_00010440	chr16	+	90244124	90289080	90289080	90289080	5	90244124,90260528,90281089,90281700,90288793,	90244293,90260633,90281239,90282606,90289080,
1273	TCONS_l2_00009912	chr16	+	90260558	90289143	90289143	90289143	2	90260558,90288651,	90260633,90289143,
1273	TCONS_l2_00009913	chr16	+	90282300	90289022	90289022	90289022	2	90282300,90288793,	90282606,90289022,
1273	TCONS_l2_00009914	chr16	+	90282377	90289178	90289178	90289178	2	90282377,90288651,	90282606,90289178,
1273	TCONS_l2_00009915	chr16	+	90288599	90289029	90289029	90289029	2	90288599,90288793,	90288700,90289029,
10	TCONS_l2_00010577	chr17	+	15721319	15767468	15767468	15767468	4	15721319,15753737,15762050,15767368,	15721496,15753984,15762132,15767468,
12	TCONS_l2_00010689	chr17	+	29335846	29372673	29372673	29372673	5	29335846,29348927,29351394,29359443,29372427,	29335918,29349060,29351444,29359524,29372673,
12	TCONS_l2_00010691	chr17	+	29343977	29372546	29372546	29372546	5	29343977,29348066,29348927,29351394,29372427,	29344021,29348180,29349060,29351444,29372546,
12	TCONS_l2_00010693	chr17	+	29350123	29360364	29360364	29360364	4	29350123,29351394,29359443,29360312,	29350778,29351444,29359524,29360364,
12	TCONS_00025136	chr17	-	32496394	32510651	32510651	32510651	6	32496394,32501578,32505731,32506109,32508984,32510599,	32496578,32501742,32505992,32506392,32509117,32510651,
12	TCONS_00025608	chr17	-	32496395	32509107	32509107	32509107	4	32496395,32501578,32505731,32508984,	32496578,32501742,32505992,32509107,
12	TCONS_00026053	chr17	-	32496395	32505873	32505873	32505873	3	32496395,32501578,32505731,	32496578,32501742,32505873,
76	TCONS_00026020	chr17	-	4062959	4063932	4063932	4063932	2	4062959,4063212,	4063100,4063932,
76	TCONS_00025805	chr17	+	4063017	4063879	4063879	4063879	2	4063017,4063282,	4063228,4063879,
76	TCONS_00025806	chr17	+	4063067	4063653	4063653	4063653	2	4063067,4063399,	4063199,4063653,
76	TCONS_00025807	chr17	+	4063094	4063996	4063996	4063996	2	4063094,4063485,	4063426,4063996,
77	TCONS_00025535	chr17	-	4979204	4981678	4981678	4981678	2	4979204,4981181,	4979235,4981678,
78	TCONS_00025117	chr17	+	5675553	5834015	5834015	5834015	4	5675553,5740500,5792076,5833099,	5676347,5740536,5792150,5834015,
80	TCONS_l2_00011614	chr17	-	8123948	8127361	8127361	8127361	3	8123948,8125610,8127129,	8124827,8126592,8127361,
86	TCONS_00025157	chr17	+	14277455	14324343	14324343	14324343	5	14277455,14280600,14285334,14300378,14323973,	14277545,14280738,14285429,14300489,14324343,
87	TCONS_00025160	chr17	+	14918121	14955593	14955593	14955593	2	14918121,14954671,	14918175,14955593,
91	TCONS_l2_00010605	chr17	+	19519164	19536789	19536789	19536789	5	19519164,19532901,19533979,19536009,19536373,	19519209,19532998,19534074,19536064,19536789,
92	TCONS_l2_00011139	chr17	-	20432532	20460098	20460098	20460098	2	20432532,20435266,	20433593,20460098,
111	TCONS_l2_00011225	chr17	-	40214852	40250469	40250469	40250469	2	40214852,40250427,	40215076,40250469,
112	TCONS_l2_00011240	chr17	-	41418151	41455148	41455148	41455148	2	41418151,41455122,	41418827,41455148,
112	TCONS_l2_00011241	chr17	-	41418373	41434517	41434517	41434517	2	41418373,41433754,	41418827,41434517,
112	TCONS_l2_00011242	chr17	-	41418547	41455068	41455068	41455068	2	41418547,41455038,	41418827,41455068,
112	TCONS_l2_00011243	chr17	-	41418677	41466578	41466578	41466578	3	41418677,41458640,41465872,	41418827,41459028,41466578,
118	TCONS_00025182	chr17	+	47964960	47978257	47978257	47978257	5	47964960,47965473,47973389,47975444,47977898,	47965035,47965680,47973476,47976532,47978257,
119	TCONS_00025242	chr17	-	49012349	49022074	49022074	49022074	2	49012349,49020757,	49013086,49022074,
120	TCONS_00025124	chr17	+	49414075	49419932	49419932	49419932	3	49414075,49416967,49418611,	49415281,49417085,49419932,
124	TCONS_l2_00011353	chr17	-	53588360	53609981	53609981	53609981	2	53588360,53609418,	53588722,53609981,
127	TCONS_00025711	chr17	-	57506495	57604193	57604193	57604193	4	57506495,57529334,57580339,57603840,	57508281,57529464,57580455,57604193,
137	TCONS_00025474	chr17	+	67708658	67842667	67842667	67842667	3	67708658,67841580,67842454,	67708693,67841627,67842667,
140	TCONS_00025252	chr17	-	70380442	70588943	70588943	70588943	4	70380442,70424376,70427268,70588341,	70381427,70424439,70427365,70588943,
140	TCONS_00025151	chr17	-	70380461	70588943	70588943	70588943	5	70380461,70397444,70424376,70427268,70588341,	70381278,70397562,70424439,70427365,70588943,
140	TCONS_00025757	chr17	-	70399093	70588931	70588931	70588931	3	70399093,70424376,70588341,	70400957,70424439,70588931,
140	TCONS_00025114	chr17	-	70399462	70588943	70588943	70588943	4	70399462,70424376,70427268,70588341,	70400957,70424439,70427365,70588943,
140	TCONS_00025253	chr17	-	70399468	70588941	70588941	70588941	5	70399468,70424376,70427268,70588341,70588795,	70400957,70424439,70427365,70588502,70588941,
140	TCONS_00025759	chr17	-	70416858	70588804	70588804	70588804	3	70416858,70424376,70588341,	70417105,70424439,70588804,
140	TCONS_00026155	chr17	-	70417080	70588928	70588928	70588928	4	70417080,70424376,70427268,70588341,	70417105,70424439,70427365,70588928,
141	TCONS_00025762	chr17	-	72052481	72109041	72109041	72109041	6	72052481,72054288,72056878,72087160,72103018,72108784,	72053523,72056478,72057179,72087315,72103120,72109041,
141	TCONS_00026158	chr17	-	72057138	72108911	72108911	72108911	4	72057138,72087160,72103018,72108784,	72057179,72087315,72103120,72108911,
141	TCONS_00025763	chr17	-	72058264	72109041	72109041	72109041	4	72058264,72087160,72103018,72108784,	72058983,72087315,72103120,72109041,
145	TCONS_00025511	chr17	+	76275711	76302264	76302264	76302264	3	76275711,76291115,76302015,	76275788,76291201,76302264,
585	TCONS_l2_00011610	chr17	-	33614	37038	37038	37038	2	33614,36886,	34249,37038,
585	TCONS_l2_00011032	chr17	-	33632	41527	41527	41527	3	33632,36886,40990,	34249,37048,41527,
585	TCONS_l2_00011033	chr17	-	34206	50139	50139	50139	3	34206,36886,49815,	34249,37048,50139,
585	TCONS_00025258	chr17	+	47994	49628	49628	49628	2	47994,48435,	48299,49628,
585	TCONS_00025791	chr17	+	56208	56601	56601	56601	2	56208,56368,	56284,56601,
589	TCONS_00025799	chr17	+	623630	624327	624327	624327	2	623630,624079,	623984,624327,
590	TCONS_l2_00011512	chr17	+	655906	658128	658128	658128	2	655906,657647,	656265,658128,
591	TCONS_00025267	chr17	+	896642	897577	897577	897577	2	896642,897118,	897060,897577,
594	TCONS_00025268	chr17	+	1243627	1244183	1244183	1244183	2	1243627,1243935,	1243826,1244183,
603	TCONS_00025270	chr17	+	2458603	2472677	2472677	2472677	2	2458603,2472208,	2458712,2472677,
603	TCONS_00025271	chr17	+	2458615	2472506	2472506	2472506	2	2458615,2472208,	2458715,2472506,
604	TCONS_00025272	chr17	+	2591627	2592285	2592285	2592285	2	2591627,2592049,	2591864,2592285,
604	TCONS_00025273	chr17	+	2615676	2616453	2616453	2616453	2	2615676,2615775,	2615693,2616453,
605	TCONS_l2_00010508	chr17	+	2659040	2675976	2675976	2675976	3	2659040,2673622,2675776,	2659061,2673739,2675976,
612	TCONS_00025531	chr17	-	3608265	3608812	3608812	3608812	2	3608265,3608719,	3608488,3608812,
613	TCONS_00026019	chr17	-	3705457	3707099	3707099	3707099	2	3705457,3706475,	3705775,3707099,
619	TCONS_00025533	chr17	-	4560922	4567717	4567717	4567717	2	4560922,4567663,	4561184,4567717,
620	TCONS_l2_00011049	chr17	-	4703747	4710294	4710294	4710294	2	4703747,4710221,	4704750,4710294,
620	TCONS_l2_00011050	chr17	-	4704402	4710076	4710076	4710076	2	4704402,4710043,	4704750,4710076,
624	TCONS_00025536	chr17	-	5142427	5145921	5145921	5145921	3	5142427,5144098,5144294,	5144015,5144213,5145921,
624	TCONS_00025537	chr17	-	5143310	5144847	5144847	5144847	4	5143310,5143715,5143891,5144070,	5143550,5143726,5143904,5144847,
624	TCONS_00025538	chr17	-	5143819	5144962	5144962	5144962	2	5143819,5143964,	5143881,5144962,
624	TCONS_00025539	chr17	-	5143911	5144901	5144901	5144901	2	5143911,5144294,	5144213,5144901,
625	TCONS_00025290	chr17	+	5372396	5373687	5373687	5373687	3	5372396,5373233,5373411,	5372459,5373314,5373687,
628	TCONS_00025292	chr17	+	5675548	5677537	5677537	5677537	2	5675548,5677244,	5676347,5677537,
631	TCONS_00025540	chr17	-	6070241	6093823	6093823	6093823	3	6070241,6093044,6093773,	6070318,6093180,6093823,
632	TCONS_00025541	chr17	-	6258066	6265199	6265199	6265199	2	6258066,6265078,	6258152,6265199,
636	TCONS_l2_00011516	chr17	+	6756894	6803667	6803667	6803667	14	6756894,6757532,6795321,6797636,6798202,6798414,6798661,6799634,6799872,6801847,6802118,6802709,6802911,6803186,	6757379,6757754,6795394,6797832,6798325,6798518,6798822,6799778,6800082,6802017,6802248,6802809,6803079,6803667,
636	TCONS_l2_00011515	chr17	+	6756894	6798101	6798101	6798101	5	6756894,6757532,6795321,6797636,6798031,	6757379,6757772,6795394,6797838,6798101,
636	TCONS_l2_00010541	chr17	+	6757116	6804283	6804283	6804283	13	6757116,6757532,6795321,6798202,6798414,6798661,6799634,6799872,6801522,6801847,6802709,6802911,6803186,	6757318,6757772,6795394,6798325,6798518,6798822,6799778,6800082,6801609,6802248,6802809,6803025,6804283,
636	TCONS_l2_00010542	chr17	+	6757540	6803656	6803656	6803656	14	6757540,6795321,6797636,6798202,6798414,6798661,6799634,6799872,6801522,6801847,6802118,6802709,6802911,6803186,	6757754,6795394,6797832,6798325,6798518,6798822,6799778,6800082,6801609,6802017,6802248,6802809,6803079,6803656,
636	TCONS_00025543	chr17	-	6778552	6784435	6784435	6784435	2	6778552,6784228,	6780146,6784435,
636	TCONS_l2_00011517	chr17	+	6797100	6803667	6803667	6803667	13	6797100,6797636,6798202,6798414,6798661,6799634,6799872,6801522,6801847,6802118,6802709,6802911,6803186,	6797235,6797838,6798325,6798518,6798822,6799778,6800082,6801609,6802017,6802248,6802809,6803079,6803667,
636	TCONS_l2_00010543	chr17	+	6799563	6802187	6802187	6802187	4	6799563,6801522,6801847,6802118,	6799778,6801609,6802017,6802187,
636	TCONS_l2_00010544	chr17	+	6802073	6803656	6803656	6803656	4	6802073,6802709,6802911,6803186,	6802248,6802809,6803079,6803656,
637	TCONS_00025293	chr17	+	6840593	6857728	6857728	6857728	2	6840593,6856979,	6840632,6857728,
637	TCONS_00025544	chr17	-	6856978	6859935	6859935	6859935	2	6856978,6859906,	6857767,6859935,
637	TCONS_00026027	chr17	-	6921467	6923198	6923198	6923198	3	6921467,6922696,6923117,	6921567,6922727,6923198,
638	TCONS_l2_00010547	chr17	+	7040594	7049718	7049718	7049718	2	7040594,7043996,	7041117,7049718,
640	TCONS_00025824	chr17	+	7308193	7311457	7311457	7311457	2	7308193,7310933,	7308929,7311457,
640	TCONS_00025825	chr17	+	7308232	7311462	7311462	7311462	2	7308232,7311330,	7308929,7311462,
643	TCONS_00025553	chr17	-	7607076	7608261	7608261	7608261	2	7607076,7608131,	7607459,7608261,
644	TCONS_00025133	chr17	-	7771138	7777031	7777031	7777031	2	7771138,7775933,	7772886,7777031,
645	TCONS_00025555	chr17	-	7967150	7968061	7968061	7968061	2	7967150,7967828,	7967183,7968061,
646	TCONS_00025294	chr17	+	8084793	8086775	8086775	8086775	2	8084793,8085979,	8084833,8086775,
646	TCONS_l2_00011082	chr17	-	8123996	8126355	8126355	8126355	2	8123996,8125610,	8124827,8126355,
650	TCONS_00025298	chr17	+	8574078	8594549	8594549	8594549	2	8574078,8594457,	8574246,8594549,
650	TCONS_00025556	chr17	-	8608554	8609483	8609483	8609483	2	8608554,8609449,	8608734,8609483,
650	TCONS_00025299	chr17	+	8622164	8625087	8625087	8625087	2	8622164,8624282,	8622388,8625087,
651	TCONS_00025302	chr17	+	8670877	8672155	8672155	8672155	2	8670877,8671523,	8670945,8672155,
659	TCONS_l2_00011085	chr17	-	9703977	9712361	9712361	9712361	3	9703977,9710806,9712146,	9705961,9710918,9712361,
662	TCONS_00025558	chr17	-	10178299	10182496	10182496	10182496	2	10178299,10182344,	10179725,10182496,
666	TCONS_00025559	chr17	-	10690547	10695151	10695151	10695151	2	10690547,10694854,	10690841,10695151,
666	TCONS_00025560	chr17	-	10698226	10707020	10707020	10707020	2	10698226,10706922,	10699265,10707020,
666	TCONS_00026032	chr17	-	10698227	10701140	10701140	10701140	2	10698227,10701123,	10699265,10701140,
667	TCONS_00025308	chr17	+	10750779	10751687	10751687	10751687	2	10750779,10751208,	10750926,10751687,
667	TCONS_00025309	chr17	+	10781799	10784191	10784191	10784191	2	10781799,10783788,	10781841,10784191,
680	TCONS_00025099	chr17	+	12453284	12540504	12540504	12540504	3	12453284,12493757,12538317,	12453394,12494065,12540504,
680	TCONS_00025100	chr17	+	12453284	12540504	12540504	12540504	4	12453284,12487876,12493757,12538317,	12453394,12488038,12494065,12540504,
680	TCONS_00025840	chr17	+	12453331	12494051	12494051	12494051	2	12453331,12493757,	12453394,12494051,
680	TCONS_00025841	chr17	+	12453331	12494051	12494051	12494051	3	12453331,12487876,12493757,	12453394,12488038,12494051,
685	TCONS_l2_00011093	chr17	-	13202465	13204519	13204519	13204519	3	13202465,13203135,13204435,	13202551,13203304,13204519,
685	TCONS_l2_00011616	chr17	-	13202500	13210077	13210077	13210077	5	13202500,13203135,13204435,13207149,13210052,	13202551,13203304,13204556,13207268,13210077,
685	TCONS_l2_00011094	chr17	-	13202537	13206522	13206522	13206522	3	13202537,13203135,13206468,	13202551,13203304,13206522,
686	TCONS_00025563	chr17	-	13289859	13290390	13290390	13290390	2	13289859,13290052,	13289890,13290390,
688	TCONS_00025843	chr17	+	13523045	13530958	13530958	13530958	3	13523045,13524981,13530884,	13523404,13525162,13530958,
688	TCONS_00025310	chr17	+	13523045	13530946	13530946	13530946	2	13523045,13530884,	13523404,13530946,
688	TCONS_00025842	chr17	+	13523045	13527746	13527746	13527746	3	13523045,13524981,13527717,	13523404,13525162,13527746,
689	TCONS_00025566	chr17	-	13679959	13685245	13685245	13685245	3	13679959,13681281,13682835,	13681053,13681344,13685245,
689	TCONS_00025565	chr17	-	13679959	13682238	13682238	13682238	2	13679959,13681281,	13681053,13682238,
692	TCONS_00025311	chr17	+	14112886	14120009	14120009	14120009	3	14112886,14114604,14120001,	14113282,14114825,14120009,
692	TCONS_00025312	chr17	+	14113101	14114876	14114876	14114876	2	14113101,14114604,	14113143,14114876,
692	TCONS_00025844	chr17	+	14113101	14114636	14114636	14114636	2	14113101,14114604,	14113282,14114636,
692	TCONS_00025156	chr17	+	14113804	14121239	14121239	14121239	3	14113804,14114604,14120001,	14113882,14114825,14121239,
693	TCONS_00025210	chr17	-	14198828	14200917	14200917	14200917	2	14198828,14199210,	14199006,14200917,
693	TCONS_00025313	chr17	+	14276847	14285211	14285211	14285211	2	14276847,14285108,	14277545,14285211,
696	TCONS_00025158	chr17	+	14629045	14633003	14633003	14633003	2	14629045,14632901,	14629175,14633003,
697	TCONS_l2_00010573	chr17	+	14737940	14803874	14803874	14803874	4	14737940,14741257,14743285,14803577,	14738259,14741533,14743363,14803874,
697	TCONS_l2_00010574	chr17	+	14737964	14747525	14747525	14747525	3	14737964,14741257,14743285,	14738259,14741533,14747525,
697	TCONS_l2_00011523	chr17	+	14741278	14803871	14803871	14803871	3	14741278,14743285,14803577,	14741533,14743363,14803871,
698	TCONS_00025101	chr17	+	14934291	14935273	14935273	14935273	3	14934291,14934532,14934911,	14934418,14934809,14935273,
700	TCONS_00025211	chr17	-	15170777	15175607	15175607	15175607	2	15170777,15174988,	15171931,15175607,
700	TCONS_00025572	chr17	-	15179193	15182832	15182832	15182832	2	15179193,15182655,	15181028,15182832,
700	TCONS_00025212	chr17	-	15179878	15182794	15182794	15182794	3	15179878,15180922,15182655,	15179976,15181030,15182794,
701	TCONS_00025573	chr17	-	15317201	15319513	15319513	15319513	2	15317201,15319425,	15317451,15319513,
703	TCONS_00025574	chr17	-	15469375	15472238	15472238	15472238	2	15469375,15472204,	15469670,15472238,
704	TCONS_l2_00011108	chr17	-	15663680	15669096	15669096	15669096	4	15663680,15664745,15666899,15667803,	15664123,15665158,15667436,15669096,
704	TCONS_l2_00011109	chr17	-	15663746	15667118	15667118	15667118	3	15663746,15664745,15666899,	15664123,15665055,15667118,
704	TCONS_l2_00011622	chr17	-	15664927	15667083	15667083	15667083	2	15664927,15666899,	15665158,15667083,
704	TCONS_l2_00011526	chr17	+	15668016	15669001	15669001	15669001	3	15668016,15668421,15668846,	15668281,15668570,15669001,
704	TCONS_l2_00010576	chr17	+	15668207	15669173	15669173	15669173	2	15668207,15668421,	15668281,15669173,
710	TCONS_00025577	chr17	-	16438938	16439449	16439449	16439449	2	16438938,16439399,	16439273,16439449,
712	TCONS_l2_00011114	chr17	-	16721306	16725299	16725299	16725299	7	16721306,16722114,16722572,16722780,16723248,16723932,16725284,	16721553,16722476,16722697,16722942,16723413,16724057,16725299,
712	TCONS_l2_00011623	chr17	-	16721340	16725893	16725893	16725893	6	16721340,16722114,16722780,16723248,16723960,16725284,	16721553,16722697,16722942,16723413,16724057,16725893,
713	TCONS_l2_00011115	chr17	-	16826103	16828924	16828924	16828924	2	16826103,16828643,	16827695,16828924,
713	TCONS_l2_00011116	chr17	-	16878447	16883971	16883971	16883971	2	16878447,16883514,	16880944,16883971,
713	TCONS_l2_00011624	chr17	-	16879312	16884667	16884667	16884667	3	16879312,16883514,16884614,	16880944,16884030,16884667,
713	TCONS_00025320	chr17	+	16886103	16886565	16886565	16886565	2	16886103,16886355,	16886117,16886565,
714	TCONS_00025321	chr17	+	16925488	16926546	16926546	16926546	2	16925488,16926500,	16925731,16926546,
714	TCONS_00025579	chr17	-	16936687	16944627	16944627	16944627	2	16936687,16944522,	16937346,16944627,
717	TCONS_l2_00010591	chr17	+	17323762	17327289	17327289	17327289	2	17323762,17325918,	17324166,17327289,
719	TCONS_00025215	chr17	-	17577339	17581002	17581002	17581002	4	17577339,17578679,17579523,17580888,	17577470,17578836,17579685,17581002,
724	TCONS_00025855	chr17	+	18315659	18317702	18317702	18317702	2	18315659,18317463,	18315807,18317702,
724	TCONS_00025856	chr17	+	18315659	18317702	18317702	18317702	2	18315659,18317467,	18315823,18317702,
724	TCONS_00025324	chr17	+	18315788	18317623	18317623	18317623	2	18315788,18317463,	18316112,18317623,
724	TCONS_l2_00011527	chr17	+	18330174	18333940	18333940	18333940	6	18330174,18331731,18332145,18332996,18333661,18333873,	18330675,18331804,18332389,18333158,18333787,18333940,
724	TCONS_l2_00010594	chr17	+	18332263	18333917	18333917	18333917	4	18332263,18332994,18333661,18333873,	18332390,18333158,18333787,18333917,
724	TCONS_l2_00011528	chr17	+	18343221	18344919	18344919	18344919	4	18343221,18344267,18344487,18344758,	18343831,18344350,18344644,18344919,
